income_year,sex,taxable_status,age_range,taxable_income_range,tax_bracket,tax_bracket_range,individuals_count,salary_wages_count,salary_wages_amount,total_income_count,total_income_amount,car_expenses_count,car_expenses_amount,travel_expenses_count,travel_expenses_amount,uniform_expenses_count,uniform_expenses_amount,education_expenses_count,education_expenses_amount,other_work_expenses_count,other_work_expenses_amount,donations_count,donations_amount,tax_affairs_count,tax_affairs_amount,ato_interest_count,ato_interest_amount,litigation_count,litigation_amount,other_tax_affairs_count,other_tax_affairs_amount,total_deductions_count,total_deductions_amount,capital_gains_count,capital_gains_amount,rent_profit_count,rent_profit_amount,rent_loss_count,rent_loss_amount,net_rent_count,net_rent_amount,business_income_count,business_income_amount,business_expenses_count,business_expenses_amount,net_business_count,net_business_amount,taxable_income_count,taxable_income_amount,net_tax_count,net_tax_amount
2010–11,Female,Non Taxable,00. Under 18,"A00006000. $6,000 or less",1,"$6,000 or less",52960.0,35225.0,113060264.0,51915.0,168101674.0,70.0,37114.0,340.0,64440.0,10135.0,1242524.0,415.0,474596.0,3995.0,650147.0,1880.0,84740.0,915.0,97948.0,,,,,,,13650.0,2741797.0,980.0,984810.0,5.0,7817.0,5.0,-27621.0,10.0,-19804.0,70.0,205008.0,60.0,183979.0,85.0,12345.0,51830.0,165530669.0,0.0,0.0
2010–11,Female,Non Taxable,00. Under 18,"B00006001. $6,001 to $10,000",2,"$6,001 to $37,000",25060.0,24340.0,164405211.0,25060.0,198865820.0,165.0,111263.0,395.0,84555.0,10960.0,1636114.0,645.0,443092.0,4325.0,945761.0,2215.0,96494.0,745.0,65920.0,,,,,,,13310.0,3404450.0,165.0,235526.0,10.0,33158.0,5.0,-5093.0,10.0,28065.0,50.0,206808.0,30.0,43189.0,50.0,133448.0,25060.0,195460155.0,0.0,0.0
2010–11,Female,Non Taxable,00. Under 18,"B00010001. $10,001 to $15,000",2,"$6,001 to $37,000",13540.0,13110.0,134021058.0,13540.0,166471515.0,260.0,152708.0,355.0,89667.0,6985.0,1252101.0,770.0,596860.0,2980.0,850505.0,1560.0,70527.0,760.0,77488.0,,,,,,,8390.0,3112621.0,110.0,158425.0,5.0,8349.0,5.0,-213.0,5.0,8136.0,50.0,557556.0,35.0,246377.0,50.0,310125.0,13540.0,163358700.0,0.0,0.0
2010–11,Female,Non Taxable,00. Under 18,"B00015001. $15,001 to $20,000",2,"$6,001 to $37,000",1950.0,1795.0,24554486.0,1950.0,31456101.0,85.0,83815.0,55.0,27500.0,1035.0,214731.0,170.0,142630.0,565.0,196815.0,265.0,11141.0,165.0,17482.0,,,,,,,1280.0,699836.0,25.0,114799.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,317662.0,15.0,79402.0,20.0,238260.0,1950.0,30756286.0,0.0,0.0
2010–11,Female,Non Taxable,00. Under 18,"B00020001. $20,001 to $25,000",2,"$6,001 to $37,000",15.0,15.0,102465.0,15.0,323658.0,5.0,50.0,0.0,0.0,5.0,1166.0,0.0,0.0,5.0,217.0,5.0,65.0,5.0,263.0,,,,,,,10.0,1761.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,321897.0,0.0,0.0
2010–11,Female,Non Taxable,01. 18 - 24,"A00006000. $6,000 or less",1,"$6,000 or less",61635.0,52095.0,186251095.0,58230.0,211280558.0,1085.0,1323811.0,1515.0,705034.0,11740.0,1923029.0,2395.0,10890426.0,5845.0,3274314.0,4090.0,476270.0,3410.0,549876.0,,,,,,,19435.0,19587203.0,205.0,488785.0,55.0,157657.0,510.0,-4538857.0,570.0,-4381200.0,1355.0,35624092.0,1105.0,38008901.0,1380.0,-3186153.0,57090.0,199840454.0,0.0,0.0
2010–11,Female,Non Taxable,01. 18 - 24,"B00006001. $6,001 to $10,000",2,"$6,001 to $37,000",68330.0,63565.0,456804190.0,68330.0,572069453.0,2180.0,2124166.0,2345.0,736039.0,22785.0,3838584.0,4815.0,7130880.0,11555.0,3019994.0,8095.0,873044.0,5265.0,638239.0,,,,,,,33945.0,18606423.0,230.0,290918.0,55.0,248287.0,190.0,-1494896.0,245.0,-1246609.0,1310.0,13890516.0,1000.0,9890929.0,1325.0,3680082.0,68330.0,553266445.0,0.0,0.0
2010–11,Female,Non Taxable,01. 18 - 24,"B00010001. $10,001 to $15,000",2,"$6,001 to $37,000",107390.0,102850.0,1076789562.0,107390.0,1390478816.0,5745.0,5940157.0,4335.0,1422568.0,45770.0,8521723.0,11160.0,15501993.0,23410.0,6952700.0,16660.0,1819498.0,12690.0,1512224.0,,,,,,,64770.0,42173103.0,410.0,756884.0,100.0,450716.0,330.0,-2168834.0,430.0,-1718118.0,2320.0,27080233.0,1870.0,16965095.0,2350.0,9757506.0,107390.0,1348111781.0,0.0,0.0
2010–11,Female,Non Taxable,01. 18 - 24,"B00015001. $15,001 to $20,000",2,"$6,001 to $37,000",41055.0,37855.0,441082769.0,41055.0,686298739.0,3660.0,4397825.0,1990.0,800500.0,19895.0,4050264.0,6135.0,7736422.0,11140.0,3884224.0,7565.0,877150.0,7375.0,907925.0,,,,,,,28060.0,22899246.0,170.0,541153.0,40.0,125907.0,120.0,-911496.0,160.0,-785589.0,1455.0,21958282.0,1235.0,11465264.0,1465.0,10315755.0,41055.0,663203448.0,0.0,0.0
2010–11,Female,Non Taxable,01. 18 - 24,"B00020001. $20,001 to $25,000",2,"$6,001 to $37,000",3925.0,3830.0,44289103.0,3925.0,89524898.0,430.0,469322.0,220.0,76685.0,2255.0,463546.0,265.0,311483.0,1160.0,320716.0,960.0,98167.0,1015.0,122616.0,,,,,,,2930.0,1881455.0,5.0,713.0,5.0,5386.0,10.0,-60243.0,15.0,-54857.0,65.0,766872.0,60.0,440173.0,65.0,312778.0,3925.0,87643499.0,0.0,0.0
2010–11,Female,Non Taxable,01. 18 - 24,"B00025001. $25,001 to $30,000",2,"$6,001 to $37,000",2515.0,2465.0,44301667.0,2515.0,70389867.0,385.0,557257.0,150.0,61549.0,1700.0,388289.0,205.0,261227.0,950.0,321208.0,680.0,82118.0,780.0,93858.0,,,,,,,2065.0,1779235.0,5.0,5275.0,5.0,3498.0,10.0,-36581.0,10.0,-33083.0,40.0,1037210.0,35.0,591153.0,40.0,430448.0,2515.0,68606899.0,0.0,0.0
2010–11,Female,Non Taxable,01. 18 - 24,"B00030001. $30,001 to $37,000",2,"$6,001 to $37,000",130.0,125.0,3222685.0,130.0,4158690.0,25.0,35243.0,10.0,7710.0,90.0,25001.0,10.0,14197.0,55.0,31460.0,35.0,8219.0,45.0,5811.0,,,,,,,110.0,127771.0,0.0,0.0,0.0,0.0,5.0,-9936.0,5.0,-9936.0,5.0,105309.0,5.0,22316.0,5.0,82987.0,130.0,4030919.0,0.0,0.0
2010–11,Female,Non Taxable,02. 25 - 29,"A00006000. $6,000 or less",1,"$6,000 or less",54105.0,30435.0,119095250.0,42510.0,103763187.0,1485.0,2018872.0,955.0,802745.0,7470.0,1500311.0,1190.0,7497424.0,5770.0,3451443.0,3780.0,579603.0,6140.0,1184398.0,,,,,,,16330.0,18802261.0,535.0,1674880.0,375.0,815491.0,4085.0,-31771204.0,4460.0,-30955713.0,3380.0,162687078.0,3180.0,168778244.0,3495.0,-10360133.0,37850.0,115014362.0,0.0,0.0
2010–11,Female,Non Taxable,02. 25 - 29,"B00006001. $6,001 to $10,000",2,"$6,001 to $37,000",27705.0,24010.0,189536121.0,27705.0,234858478.0,1690.0,1875290.0,1055.0,541401.0,8000.0,1474661.0,1200.0,3220949.0,6050.0,2373086.0,3925.0,600322.0,4735.0,816031.0,,,,,,,14095.0,11316126.0,190.0,591277.0,200.0,820609.0,920.0,-6294648.0,1120.0,-5474039.0,1685.0,32066160.0,1495.0,25278127.0,1710.0,6090923.0,27705.0,222686572.0,0.0,0.0
2010–11,Female,Non Taxable,02. 25 - 29,"B00010001. $10,001 to $15,000",2,"$6,001 to $37,000",40725.0,35025.0,393998303.0,40725.0,532891460.0,3400.0,4410779.0,1770.0,957878.0,13890.0,2824568.0,2615.0,6588238.0,10505.0,4490587.0,7080.0,1168541.0,8580.0,1317224.0,,,,,,,23655.0,22453909.0,325.0,1096829.0,235.0,1050239.0,1350.0,-9438389.0,1590.0,-8388150.0,2865.0,70260170.0,2520.0,54140662.0,2915.0,15210116.0,40725.0,509484396.0,0.0,0.0
2010–11,Female,Non Taxable,02. 25 - 29,"B00015001. $15,001 to $20,000",2,"$6,001 to $37,000",22285.0,16835.0,186257121.0,22285.0,382075940.0,2345.0,3383765.0,1010.0,719075.0,8280.0,1778668.0,1750.0,3540865.0,5810.0,2741639.0,4820.0,753318.0,5760.0,854074.0,,,,,,,14010.0,14124281.0,125.0,448993.0,100.0,454061.0,565.0,-4262216.0,665.0,-3808155.0,1995.0,45726232.0,1835.0,28377432.0,2025.0,16877029.0,22285.0,367405450.0,0.0,0.0
2010–11,Female,Non Taxable,02. 25 - 29,"B00020001. $20,001 to $25,000",2,"$6,001 to $37,000",6045.0,5745.0,66610774.0,6045.0,139559876.0,765.0,1089399.0,320.0,153637.0,3455.0,752666.0,380.0,525032.0,1960.0,714861.0,1545.0,205532.0,1945.0,274107.0,,,,,,,4575.0,3756176.0,15.0,57522.0,25.0,82636.0,65.0,-397416.0,90.0,-314780.0,205.0,3335083.0,200.0,2274867.0,210.0,1043373.0,6045.0,135648049.0,0.0,0.0
2010–11,Female,Non Taxable,02. 25 - 29,"B00025001. $25,001 to $30,000",2,"$6,001 to $37,000",4750.0,4605.0,80804845.0,4750.0,133468257.0,885.0,1246231.0,270.0,138359.0,3135.0,718870.0,280.0,385666.0,1935.0,752840.0,1515.0,209570.0,1880.0,244449.0,,,,,,,4005.0,3732106.0,15.0,37725.0,10.0,22841.0,50.0,-286730.0,60.0,-263889.0,155.0,3292537.0,140.0,2072469.0,155.0,1188738.0,4750.0,129718665.0,0.0,0.0
2010–11,Female,Non Taxable,02. 25 - 29,"B00030001. $30,001 to $37,000",2,"$6,001 to $37,000",205.0,190.0,4777387.0,205.0,6710642.0,45.0,63441.0,15.0,10656.0,130.0,36606.0,20.0,24619.0,85.0,57355.0,65.0,9956.0,90.0,14289.0,,,,,,,170.0,217536.0,5.0,2525.0,5.0,10028.0,5.0,-53828.0,10.0,-43800.0,20.0,628391.0,20.0,348980.0,20.0,279411.0,205.0,6491996.0,0.0,0.0
2010–11,Female,Non Taxable,03. 30 - 34,"A00006000. $6,000 or less",1,"$6,000 or less",75155.0,28810.0,128006215.0,53165.0,70195920.0,2195.0,2752965.0,845.0,533212.0,7560.0,1229266.0,1090.0,3580856.0,8190.0,4057576.0,5500.0,889903.0,10360.0,2561262.0,,,,,,,22830.0,20780932.0,1410.0,5779937.0,1230.0,2866747.0,9725.0,-76189571.0,10955.0,-73322824.0,6430.0,255243012.0,6190.0,268537159.0,6645.0,-22179729.0,42520.0,116416594.0,0.0,0.0
2010–11,Female,Non Taxable,03. 30 - 34,"B00006001. $6,001 to $10,000",2,"$6,001 to $37,000",25700.0,20230.0,165200367.0,25700.0,220213669.0,2200.0,2459336.0,745.0,381716.0,7490.0,1340932.0,925.0,2017198.0,7110.0,2872055.0,4885.0,788297.0,6030.0,1031409.0,,,,,,,15115.0,12211265.0,535.0,1810295.0,560.0,2336384.0,1905.0,-12531690.0,2470.0,-10195306.0,2695.0,60343951.0,2535.0,48666876.0,2760.0,10337387.0,25700.0,205968543.0,0.0,0.0
2010–11,Female,Non Taxable,03. 30 - 34,"B00010001. $10,001 to $15,000",2,"$6,001 to $37,000",37395.0,29340.0,344282056.0,37395.0,491669022.0,4015.0,5134541.0,1370.0,753481.0,12505.0,2460071.0,1620.0,3662689.0,11610.0,5264113.0,7905.0,1389613.0,10310.0,1795127.0,,,,,,,23595.0,22378392.0,680.0,2993594.0,675.0,3078596.0,2605.0,-17720101.0,3275.0,-14641505.0,3705.0,90257337.0,3450.0,68098846.0,3785.0,20705976.0,37395.0,466843980.0,0.0,0.0
2010–11,Female,Non Taxable,03. 30 - 34,"B00015001. $15,001 to $20,000",2,"$6,001 to $37,000",20825.0,14145.0,159928257.0,20825.0,357836062.0,2260.0,3325959.0,775.0,443552.0,6830.0,1420233.0,990.0,1871202.0,5625.0,2831618.0,4955.0,807327.0,6130.0,1068462.0,,,,,,,12975.0,12639143.0,270.0,1375311.0,265.0,1139612.0,1020.0,-7303584.0,1290.0,-6163972.0,2385.0,64367884.0,2250.0,43798221.0,2425.0,19530007.0,20825.0,343932825.0,0.0,0.0
2010–11,Female,Non Taxable,03. 30 - 34,"B00020001. $20,001 to $25,000",2,"$6,001 to $37,000",6470.0,5935.0,66880502.0,6470.0,149833453.0,985.0,1393102.0,310.0,159192.0,3345.0,723689.0,335.0,510660.0,2190.0,904447.0,1955.0,288256.0,2305.0,357434.0,,,,,,,4870.0,4413676.0,35.0,111537.0,35.0,135552.0,105.0,-606092.0,145.0,-470540.0,430.0,9556571.0,420.0,7061143.0,440.0,2382526.0,6470.0,145370027.0,0.0,0.0
2010–11,Female,Non Taxable,03. 30 - 34,"B00025001. $25,001 to $30,000",2,"$6,001 to $37,000",5730.0,5465.0,94158193.0,5730.0,161398391.0,1140.0,1699637.0,290.0,170938.0,3555.0,837253.0,325.0,428548.0,2385.0,1079292.0,1960.0,271079.0,2515.0,366297.0,,,,,,,4805.0,4915984.0,35.0,127808.0,25.0,93787.0,80.0,-390255.0,105.0,-296468.0,290.0,5845373.0,280.0,3444601.0,300.0,2347359.0,5730.0,156455859.0,0.0,0.0
2010–11,Female,Non Taxable,03. 30 - 34,"B00030001. $30,001 to $37,000",2,"$6,001 to $37,000",245.0,205.0,4913967.0,245.0,7875232.0,55.0,88108.0,15.0,7878.0,145.0,39252.0,15.0,19027.0,105.0,45738.0,75.0,15179.0,115.0,20010.0,,,,,,,200.0,236086.0,5.0,22301.0,5.0,6438.0,10.0,-54100.0,15.0,-47662.0,40.0,1283651.0,40.0,597214.0,40.0,692271.0,245.0,7639146.0,0.0,0.0
2010–11,Female,Non Taxable,04. 35 - 39,"A00006000. $6,000 or less",1,"$6,000 or less",88605.0,27085.0,141063790.0,60850.0,66437042.0,2360.0,3324178.0,780.0,694247.0,6995.0,1568163.0,1045.0,2817799.0,8480.0,4384540.0,6265.0,1224181.0,13060.0,10378350.0,,,,,,,26470.0,38126448.0,2240.0,10035105.0,2240.0,5958049.0,12075.0,-104607886.0,14320.0,-98649837.0,8405.0,471538031.0,8235.0,495842826.0,8735.0,-35067761.0,46050.0,120906043.0,0.0,0.0
2010–11,Female,Non Taxable,04. 35 - 39,"B00006001. $6,001 to $10,000",2,"$6,001 to $37,000",25200.0,17860.0,145205747.0,25200.0,218590777.0,2190.0,2658323.0,605.0,352452.0,6720.0,1215212.0,790.0,1274511.0,6905.0,2852302.0,4875.0,807784.0,6565.0,1366499.0,,,,,,,15180.0,13112706.0,805.0,2762114.0,1060.0,4820696.0,2235.0,-14526088.0,3295.0,-9705392.0,3185.0,80592039.0,3050.0,66760503.0,3255.0,12072004.0,25200.0,202330120.0,0.0,0.0
2010–11,Female,Non Taxable,04. 35 - 39,"B00010001. $10,001 to $15,000",2,"$6,001 to $37,000",38685.0,27945.0,326503903.0,38685.0,511310719.0,4250.0,5885482.0,1110.0,771565.0,12005.0,2357437.0,1495.0,2616493.0,12090.0,5503771.0,8480.0,1435256.0,11595.0,2240225.0,,,,,,,24950.0,24247800.0,965.0,4541940.0,1240.0,6315835.0,3115.0,-21053835.0,4355.0,-14738000.0,4625.0,142082363.0,4430.0,111302463.0,4705.0,28303725.0,38685.0,483603051.0,0.0,0.0
2010–11,Female,Non Taxable,04. 35 - 39,"B00015001. $15,001 to $20,000",2,"$6,001 to $37,000",21690.0,14125.0,159230914.0,21690.0,374235800.0,2385.0,3476841.0,670.0,374829.0,6690.0,1384452.0,870.0,1339397.0,5760.0,2704114.0,5115.0,922492.0,6880.0,1293651.0,,,,,,,13755.0,13150744.0,390.0,2545545.0,440.0,2076102.0,1320.0,-9669575.0,1760.0,-7593473.0,3030.0,79231996.0,2930.0,53217267.0,3085.0,24552427.0,21690.0,358520993.0,0.0,0.0
2010–11,Female,Non Taxable,04. 35 - 39,"B00020001. $20,001 to $25,000",2,"$6,001 to $37,000",6910.0,6065.0,67089744.0,6910.0,160380605.0,1015.0,1458831.0,265.0,134249.0,3300.0,689169.0,355.0,396802.0,2335.0,1019855.0,2035.0,311155.0,2735.0,416823.0,,,,,,,5205.0,4580007.0,60.0,144453.0,80.0,293577.0,145.0,-827547.0,225.0,-533970.0,650.0,14466444.0,635.0,10505222.0,665.0,3823223.0,6910.0,155554990.0,0.0,0.0
2010–11,Female,Non Taxable,04. 35 - 39,"B00025001. $25,001 to $30,000",2,"$6,001 to $37,000",6700.0,6155.0,104600262.0,6700.0,189142998.0,1310.0,1920640.0,305.0,154399.0,3950.0,897434.0,395.0,426509.0,2785.0,1198284.0,2340.0,339904.0,3200.0,482241.0,,,,,,,5560.0,5504878.0,50.0,145259.0,55.0,200383.0,100.0,-385856.0,155.0,-185473.0,560.0,16354348.0,545.0,10824868.0,565.0,5368526.0,6700.0,183397209.0,0.0,0.0
2010–11,Female,Non Taxable,04. 35 - 39,"B00030001. $30,001 to $37,000",2,"$6,001 to $37,000",270.0,210.0,4955433.0,270.0,8801624.0,40.0,86217.0,15.0,4519.0,140.0,36341.0,10.0,15254.0,100.0,90110.0,105.0,17674.0,135.0,21892.0,,,,,,,225.0,307954.0,5.0,21269.0,10.0,55269.0,10.0,-38535.0,15.0,16734.0,65.0,2182062.0,60.0,1088805.0,65.0,1087834.0,270.0,8486338.0,0.0,0.0
2010–11,Female,Non Taxable,04. 35 - 39,"B00037001. $37,001 to $40,000",3,"$37,001 to $80,000",10.0,5.0,176201.0,10.0,346585.0,0.0,0.0,0.0,0.0,5.0,260.0,0.0,0.0,5.0,2253.0,5.0,2163.0,5.0,199.0,,,,,,,5.0,4875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,341710.0,0.0,0.0
2010–11,Female,Non Taxable,05. 40 - 44,"A00006000. $6,000 or less",1,"$6,000 or less",76070.0,20790.0,128508141.0,51925.0,52392673.0,1870.0,3024051.0,565.0,494326.0,5255.0,955357.0,755.0,1839520.0,6185.0,3242838.0,5075.0,1300773.0,11525.0,4925123.0,,,,,,,22210.0,32486700.0,2100.0,14546950.0,2395.0,7609487.0,10070.0,-104427116.0,12465.0,-96817629.0,7440.0,701876278.0,7390.0,739638821.0,7785.0,-43262018.0,38005.0,100139433.0,0.0,0.0
2010–11,Female,Non Taxable,05. 40 - 44,"B00006001. $6,001 to $10,000",2,"$6,001 to $37,000",22060.0,14880.0,125509679.0,22060.0,194815813.0,1875.0,2696098.0,450.0,303268.0,5600.0,1018707.0,645.0,986970.0,5490.0,2479372.0,4305.0,845224.0,5905.0,1289105.0,,,,,,,13175.0,13112458.0,785.0,2879594.0,1225.0,5784237.0,2020.0,-15245614.0,3245.0,-9461377.0,3015.0,77683881.0,2900.0,64186905.0,3075.0,11968728.0,22060.0,177604886.0,0.0,0.0
2010–11,Female,Non Taxable,05. 40 - 44,"B00010001. $10,001 to $15,000",2,"$6,001 to $37,000",36060.0,25325.0,298521830.0,36060.0,480965119.0,3805.0,5775565.0,890.0,605377.0,10825.0,2188100.0,1130.0,1927474.0,10300.0,4682454.0,7930.0,1522334.0,11245.0,2383698.0,,,,,,,22965.0,24041302.0,1050.0,4452752.0,1535.0,9062103.0,3005.0,-23100963.0,4540.0,-14038860.0,4500.0,122612194.0,4350.0,93420925.0,4595.0,26762687.0,36060.0,452621096.0,0.0,0.0
2010–11,Female,Non Taxable,05. 40 - 44,"B00015001. $15,001 to $20,000",2,"$6,001 to $37,000",19750.0,12735.0,148202430.0,19750.0,341309494.0,2150.0,3525947.0,520.0,333109.0,6110.0,1287441.0,665.0,1013925.0,5265.0,2475406.0,4765.0,896912.0,6535.0,1347712.0,,,,,,,12675.0,13125693.0,450.0,2249487.0,590.0,3221298.0,1305.0,-10414302.0,1895.0,-7193004.0,2990.0,87016093.0,2900.0,59957940.0,3045.0,25172239.0,19750.0,325870236.0,0.0,0.0
2010–11,Female,Non Taxable,05. 40 - 44,"B00020001. $20,001 to $25,000",2,"$6,001 to $37,000",6095.0,5185.0,58285836.0,6095.0,141578656.0,850.0,1316325.0,220.0,109060.0,2750.0,587482.0,310.0,378427.0,1980.0,862029.0,1820.0,313715.0,2590.0,441303.0,,,,,,,4590.0,4155072.0,70.0,193506.0,95.0,434977.0,140.0,-764223.0,230.0,-329246.0,735.0,16404617.0,705.0,11612637.0,745.0,4517127.0,6095.0,137170893.0,0.0,0.0
2010–11,Female,Non Taxable,05. 40 - 44,"B00025001. $25,001 to $30,000",2,"$6,001 to $37,000",6275.0,5695.0,96700852.0,6275.0,177097289.0,1250.0,1982393.0,285.0,180272.0,3565.0,820407.0,280.0,314502.0,2580.0,1088784.0,2335.0,357604.0,3150.0,496478.0,,,,,,,5265.0,5448508.0,55.0,140324.0,55.0,233176.0,80.0,-402297.0,135.0,-169121.0,635.0,15882537.0,615.0,9687261.0,640.0,5943588.0,6275.0,171490068.0,0.0,0.0
2010–11,Female,Non Taxable,05. 40 - 44,"B00030001. $30,001 to $37,000",2,"$6,001 to $37,000",260.0,200.0,4672518.0,260.0,8349278.0,60.0,94354.0,15.0,10658.0,135.0,34537.0,15.0,12135.0,105.0,52782.0,95.0,19117.0,135.0,25742.0,,,,,,,210.0,266718.0,5.0,2929.0,5.0,2504.0,10.0,-115017.0,10.0,-112513.0,75.0,4847163.0,75.0,3515619.0,75.0,1326342.0,260.0,8082560.0,0.0,0.0
2010–11,Female,Non Taxable,05. 40 - 44,"B00037001. $37,001 to $40,000",3,"$37,001 to $80,000",5.0,5.0,182695.0,5.0,239776.0,0.0,0.0,0.0,0.0,5.0,4044.0,0.0,0.0,5.0,6525.0,5.0,2236.0,5.0,366.0,,,,,,,5.0,13171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,226605.0,0.0,0.0
2010–11,Female,Non Taxable,06. 45 - 49,"A00006000. $6,000 or less",1,"$6,000 or less",56100.0,15565.0,122297362.0,40305.0,37827161.0,1555.0,3486942.0,450.0,574707.0,4390.0,861473.0,540.0,1563528.0,4375.0,2867811.0,3870.0,1185914.0,9465.0,5957909.0,,,,,,,17495.0,43582349.0,1815.0,14533195.0,2060.0,8133995.0,8125.0,-107149894.0,10190.0,-99015899.0,5945.0,746511260.0,5880.0,784652002.0,6140.0,-47051625.0,27925.0,75892685.0,0.0,0.0
2010–11,Female,Non Taxable,06. 45 - 49,"B00006001. $6,001 to $10,000",2,"$6,001 to $37,000",18070.0,11520.0,100288663.0,18070.0,160500161.0,1475.0,2143997.0,360.0,265445.0,4460.0,840995.0,420.0,733147.0,3975.0,1680443.0,3560.0,928165.0,5045.0,1161660.0,,,,,,,10670.0,10923217.0,695.0,2461549.0,1155.0,5752963.0,1785.0,-15382338.0,2935.0,-9629375.0,2535.0,74178974.0,2465.0,63075607.0,2600.0,9353204.0,18070.0,145551174.0,0.0,0.0
2010–11,Female,Non Taxable,06. 45 - 49,"B00010001. $10,001 to $15,000",2,"$6,001 to $37,000",30895.0,21430.0,257109683.0,30895.0,418399422.0,3265.0,5379579.0,735.0,513398.0,9695.0,2027115.0,900.0,1387885.0,8335.0,3731035.0,6915.0,1638911.0,10155.0,2436152.0,,,,,,,20030.0,22911101.0,1020.0,4051316.0,1555.0,8778285.0,2910.0,-23527617.0,4470.0,-14749332.0,3900.0,153149597.0,3780.0,127171763.0,3995.0,23646595.0,30895.0,390342957.0,0.0,0.0
2010–11,Female,Non Taxable,06. 45 - 49,"B00015001. $15,001 to $20,000",2,"$6,001 to $37,000",16170.0,10710.0,131033981.0,16170.0,280451516.0,1865.0,3131431.0,390.0,337132.0,5250.0,1127483.0,450.0,689495.0,4360.0,1957861.0,4060.0,799865.0,5695.0,1174279.0,,,,,,,10710.0,11980592.0,390.0,1570746.0,585.0,3174878.0,1195.0,-10195112.0,1780.0,-7020234.0,2675.0,100717551.0,2605.0,73973805.0,2720.0,25007414.0,16170.0,265760904.0,0.0,0.0
2010–11,Female,Non Taxable,06. 45 - 49,"B00020001. $20,001 to $25,000",2,"$6,001 to $37,000",4140.0,3490.0,41730619.0,4140.0,96469612.0,605.0,1001735.0,145.0,67154.0,1890.0,413622.0,170.0,182383.0,1330.0,550500.0,1360.0,329122.0,1695.0,299585.0,,,,,,,3115.0,3020455.0,60.0,141204.0,75.0,438514.0,95.0,-715555.0,165.0,-277041.0,550.0,13588444.0,535.0,9848767.0,560.0,3264886.0,4140.0,93382279.0,0.0,0.0
2010–11,Female,Non Taxable,06. 45 - 49,"B00025001. $25,001 to $30,000",2,"$6,001 to $37,000",4480.0,4090.0,72526249.0,4480.0,126737932.0,875.0,1484779.0,170.0,117902.0,2525.0,588155.0,190.0,275394.0,1880.0,805199.0,1730.0,321034.0,2290.0,360045.0,,,,,,,3775.0,4128046.0,40.0,99131.0,70.0,357114.0,60.0,-316666.0,130.0,40448.0,465.0,14176311.0,455.0,9734974.0,475.0,4324929.0,4480.0,122482637.0,0.0,0.0
2010–11,Female,Non Taxable,06. 45 - 49,"B00030001. $30,001 to $37,000",2,"$6,001 to $37,000",225.0,170.0,4177526.0,225.0,7466987.0,35.0,66779.0,10.0,6712.0,115.0,29072.0,10.0,7832.0,80.0,50095.0,95.0,36308.0,110.0,58939.0,,,,,,,185.0,262838.0,5.0,9174.0,5.0,28159.0,5.0,-61751.0,10.0,-33592.0,60.0,3943039.0,60.0,2819785.0,60.0,1116239.0,225.0,7010639.0,0.0,0.0
2010–11,Female,Non Taxable,07. 50 - 54,"A00006000. $6,000 or less",1,"$6,000 or less",44875.0,13050.0,116522319.0,36310.0,5835001.0,1410.0,2816097.0,375.0,627938.0,3780.0,704984.0,320.0,586609.0,3800.0,2705135.0,3545.0,1087177.0,8900.0,5570304.0,,,,,,,15715.0,35780207.0,1805.0,15699397.0,2205.0,8792154.0,7625.0,-107587855.0,9830.0,-98795701.0,5045.0,599681580.0,5065.0,629252313.0,5245.0,-41171417.0,24445.0,66535106.0,0.0,0.0
2010–11,Female,Non Taxable,07. 50 - 54,"B00006001. $6,001 to $10,000",2,"$6,001 to $37,000",17045.0,10110.0,88354844.0,17045.0,153282255.0,1335.0,2275990.0,285.0,175848.0,3905.0,753630.0,270.0,420846.0,3435.0,1565343.0,3580.0,832356.0,5180.0,1225689.0,,,,,,,9995.0,12056095.0,795.0,3066743.0,1405.0,6830448.0,1725.0,-15951539.0,3130.0,-9121091.0,2165.0,72669743.0,2090.0,62757792.0,2225.0,8631346.0,17045.0,137267757.0,0.0,0.0
2010–11,Female,Non Taxable,07. 50 - 54,"B00010001. $10,001 to $15,000",2,"$6,001 to $37,000",28825.0,19070.0,232589894.0,28825.0,393784853.0,3035.0,5226630.0,640.0,546113.0,8790.0,1812570.0,605.0,830217.0,7370.0,3563759.0,7030.0,1727848.0,9660.0,2329369.0,,,,,,,18725.0,24365565.0,1155.0,4987289.0,1950.0,12106833.0,2940.0,-27151872.0,4885.0,-15045039.0,3485.0,125441659.0,3410.0,101658748.0,3565.0,21826958.0,28825.0,364213976.0,0.0,0.0
